Chapter_Shloka_id,Subject,Predicate,Object
BG_7_12,sattvikah,is,sattvanirvrttah
BG_7_12,bhavah,is,padarthah
BG_7_12,rajasah,is,rajonirvrttah
BG_7_12,tamasah,is,tamonirvrttasca
BG_7_12,ye,is,kecit
BG_7_12,praninam,is,svakarmavasat
BG_7_12,jayante,is,bhavah
BG_7_12,tan,is,matta
BG_7_12,ev,is,jayamanan
BG_7_12,itivam,is,viddhi
BG_7_12,sarvan,is,samastaneva
BG_7_12,yadyapi,is,te
BG_7_12,mattah,is,jayante
BG_7_12,tathapi,is,na
BG_7_12,tu,is,aham
BG_7_12,tesu,is,tadadhinah
BG_7_12,tadvasah,is,yatha
BG_7_12,samsarinah,is,te
BG_7_12,punah,is,mayi
BG_7_12,madvasah,is,madadhinah
BG_7_13,tribhirgunamayairbhavairebhih,is,sarvamidam
BG_7_13,jagat,is,mohitam
BG_7_13,nabhijanati,is,mamebhyah
BG_7_13,paramavyayam,is,yathoktam
BG_7_13,tribhih,is,gunamayaih
BG_7_13,gunavikaraih,is,ragadvesamohadiprakaraih
BG_7_13,bhavaih,is,padarthaih
BG_7_13,ebhih,is,yathoktaih
BG_7_13,sarvam,is,idam
BG_7_13,pranijatam,is,jagat
BG_7_13,mohitam,is,avivekitamapaditam
BG_7_13,sat,is,na
BG_7_13,abhijanati,is,mam
BG_7_13,ebhyah,is,yathoktebhyah
BG_7_13,gunebhyah,is,param
BG_7_13,vyatiriktam,is,vilaksanam
BG_7_13,avyayam,is,vyayarahitam
BG_7_13,janmadisarvabhavavikaravarjitam,is,ityarthah
BG_7_14,daivi,is,hyesa
BG_7_14,gunamayi,is,mama
BG_7_14,maya,is,duratyaya
BG_7_14,mameva,is,ye
BG_7_14,prapadyante,is,maya
BG_7_14,metam,is,taranti
BG_7_14,daivi,is,devasya
BG_7_14,mama,is,isvarasya
BG_7_14,visnoh,is,svabhavabhuta
BG_7_14,hi,is,yasmat
BG_7_14,esa,is,yathokta
BG_7_14,gunamayi,is,mama
BG_7_14,maya,is,duratyaya
BG_7_14,duhkhena,is,atyayah
BG_7_14,atikramanam,is,yasyah
BG_7_14,sa,is,duratyaya
BG_7_14,tatra,is,evam
BG_7_14,sati,is,sarvadharman
BG_7_14,parityajya,is,mameva
BG_7_14,mama,is,mayavinam
BG_7_14,svatmabhutam,is,sarvatmana
BG_7_14,ye,is,prapadyante
BG_7_14,te,is,mayam
BG_7_14,etam,is,sarvabhutamohinim
BG_7_14,taranti,is,atikramanti
BG_7_14,te,is,samsarabandhanat
BG_7_14,mucyante,is,ityarthah
BG_7_15,na,is,mam
BG_7_15,duskrtino,is,mudhah
BG_7_15,prapadyante,is,naradhamah
BG_7_15,mayayapahrtajnana,is,asuram
BG_7_15,bhavamasritah,is,himsanrtadilaksanam
BG_7_15,na,is,mam
BG_7_15,paramesvaram,is,narayanam
BG_7_15,duskrtinah,is,papakarinah
BG_7_15,mudhah,is,prapadyante
BG_7_15,naradhamah,is,naranam
BG_7_15,naranam,is,madhye
BG_7_15,adhamah,is,nikrstah
BG_7_15,te,is,ca
BG_7_15,mayaya,is,apahrtajnanah
BG_7_15,sammusitajnanah,is,asuram
BG_7_15,bhavam,is,himsanrtadilaksanam
BG_7_15,asritah,is,te
BG_7_16,caturvidha,bhajante,mama
BG_7_16,janah,bhajante,mama
BG_7_16,sukrtinah,bhajante,mama
BG_7_16,Artha,jijnasurartharthi,jnani
BG_7_16,Bharatarsabha,bhajante,mama
BG_7_16,caturvidhah,bhajante,mama
BG_7_16,janah,bhajante,mama
BG_7_16,sukrtinah,bhajante,mama
BG_7_16,Artha,prapadyate,mama
BG_7_16,Artha,abhivutah,rogadina
BG_7_16,jijnasuh,jnatumicchati,bhagavattattvam
BG_7_16,jnani,vica,vasnoh
BG_7_16,Bharatarsabha,bhajante,mama
BG_7_17,tesam,nityayukta,ekabhaktirvisisyate
BG_7_17,jnani,priyo,atyarthamaham
BG_7_17,sa,priyah,mama
BG_7_17,tesam,nityayuktah,bhavati
BG_7_17,ekabhaktisca,adarsanat,anyasya
BG_7_17,sa,ekabhaktih,visisyate
BG_7_17,jnani,priyo,atyarthamaham
BG_7_17,aham,priyah,tasya
BG_7_17,jnaninah,atmatvat,vasudevah
BG_7_17,sa,priyah,mama
BG_7_17,jnani,mama,vasudevasya
BG_7_17,atmaiva,mama,atyartham priyah
BG_7_18,udarah,sarva,evite
BG_7_18,jnani,matam,tvatmaiva
BG_7_18,asthitah,yuktatma,mamevanuttamam
BG_7_18,udarah,utkrstah,sarva
BG_7_18,trayo'pi,priya,mama
BG_7_18,jnani,priyo,atyarthamaham
BG_7_18,jnani,atmaiva,na anyo
BG_7_18,asthitah,yuktatma,samaahitacittah
BG_7_18,sah,anuttamam,gantum
BG_7_19,bahunam,janmanamante,jnanavanm
BG_7_19,vasudevah,sarvam,iti
BG_7_19,sa,mahatma,sudurlabhah
BG_7_19,bahunam,janmanam,jnanarthasamskarasrayanam
BG_7_19,tesam,jnanavan,mama
BG_7_19,vasudevah,sarvam,iti
BG_7_19,yah,pratipadyate,narayanam
BG_7_19,sah,mahatma,na tatsamah
BG_7_19,sah,sudurlabhah,manusyanam
BG_7_20,kamaistaistairhrtajnanah,prapadyante,anyadevatah
BG_7_20,kamaaih,prapadyante,anyadevatah
BG_7_20,tam,niyamam,devataradhane
BG_7_20,tam,asritya,prakrtya
BG_7_20,tam,niyatah,svaya
BG_7_21,yo yo yam yam tanum,bhaktah sraddhayarcitumicchati,tasya tasyacalam sraddham tameva vidadhamyaham
BG_7_21,yah yah kami yam yam devatatanum,sraddhaya samyuktah bhaktasca san arcitum pujayitum icchati,tasya tasya kaminah acalam sthiram sraddham tameva vidadhami sthirikaromi
BG_7_22,sa taya sraddhaya yuktasya,radhanamihate,labhate ca tatah kamanmayaiva vihitanhi tan
BG_7_22,sa taya madvihitaya sraddhaya yuktah san tasyah devatatanvah,radhanam aradhanam ihate cestate,labhate ca tatah tasyah aradhitayah devatatanvah kaman ipsitan mayaiva paramesvarena sarvajnena karmaphalavibhagajnataya vihitan nirmitan tan
BG_7_23,antavattu phalam tesam,tadbhavatyalpamedhasam,devandevayajo yanti madbhakta yanti mamapi
BG_7_23,antavat vinasi tu phalam tesam tat,bhavati alpamedhasam alpaprajnanam,"devandevayajo yanti devan yajanta iti devayajah, te devan yanti, madbhakta yanti mamapi"
BG_7_24,avyaktam vyaktimapannam,manyante mamabuddhayah,param bhavamajananto mamavyayamanuttamam
BG_7_24,avyaktam aprakasam vyaktim apannam prakasam gatam idanim,manyante mam nityaprasiddhamisvaramapi santam abuddhayah avivekinah,param bhavam paramatmasvarupam ajanantah avivekinah mama avyayam vyayarahitam niratisayam madiyam bhavamajanantah manyante ityarthah
BG_7_25,naham prakasah sarvasya,yogamayasamavrtah,mudho'yam nabhijanati loko mamajamavyayam
BG_7_25,yaya yogamayaya samavrtam mam,lokah nabhijanati,"nasau yogamaya madiya sati mama isvarasya mayavino jnanam pratibadhnati, yatha anyasyapi mayavinah mayajnanam tadvat"
BG_7_26,vedah,knows,past
BG_7_26,vedah,knows,present
BG_7_26,vedah,knows,future
BG_7_26,you,do not know,me
BG_7_26,you,do not know,anyone
BG_7_27,desire,arises from,dualistic illusion
BG_7_27,hatred,arises from,dualistic illusion
BG_7_27,dualistic illusion,causes,delusion
BG_7_27,all beings,are deluded,by birth
BG_7_27,all beings,are deluded,by dualistic illusion
BG_7_28,those,have,expiated past sins
BG_7_28,those,have,purged past sins
BG_7_28,those,are,free from dualistic illusion
BG_7_28,those,worship,me
BG_7_28,those,are,of firm resolve
BG_7_29,those,seek,liberation from old age and death
BG_7_29,those,know,the Supreme Brahman
BG_7_29,those,know,the entire universe
BG_7_29,those,know,all actions
BG_7_30,those,know,the natural and the divine
BG_7_30,those,know,me
BG_7_30,those,know,the agent
BG_8_1,kim,is,tadbrahma
BG_8_1,kim,is,adhyatma
BG_8_1,kim,is,karma
BG_8_1,kim,is,purusottama
BG_8_1,kim,is,adhibhutam
BG_8_1,kim,is,proktamadhidaivam
BG_8_2,adhibhutam,is,ksaro
BG_8_2,adhibhutam,is,bhavah
BG_8_2,purusah,is,adhidaivatam
BG_8_2,adhibhutam,is,yajnah
BG_8_2,yajnah,is,dehe
BG_8_2,yajnah,is,niyatatmabhih
BG_8_3,aksaram,is,brahma
BG_8_3,aksaram,is,paramam
BG_8_3,aksaram,is,svabhavo
BG_8_3,aksaram,is,adhyatma
BG_8_3,bhutabhavodbhavakarah,is,visargah
BG_8_3,visargah,is,karmasamjnitah
BG_8_4,adhibhutam,is,ksaro
BG_8_4,adhibhutam,is,bhavah
BG_8_4,purusah,is,adhidaivatam
BG_8_4,adhibhutam,is,yajnah
BG_8_4,yajnah,is,dehe
BG_8_4,yajnah,is,dehabhritam
BG_8_5,yajnah,is,dehe
BG_8_5,yajnah,is,dehabhritam
BG_8_5,yajnah,is,vara
BG_8_6,yajnah,is,dehe
BG_8_6,yajnah,is,dehabhritam
BG_8_6,yajnah,is,vara
BG_8_7,adhibhutam,is,pranijatam
BG_8_7,adhibhutam,is,adhikrtya
BG_8_7,adhibhutam,is,bhavatiti
BG_8_7,ko'sau,is,ksarah
BG_8_7,ksarah,is,ksaratiti
BG_8_7,ksarah,is,vinasi
BG_8_7,bhavah,is,yatkincit
BG_8_7,purusah,is,purnam
BG_8_7,purusah,is,sarvam
BG_8_7,purusah,is,hiranyagarbhah
BG_8_7,purusah,is,sarvapranikarananam
BG_8_7,purusah,is,anugrahakah
BG_8_7,purusah,is,sah
BG_8_7,purusah,is,adhidaivatam
BG_8_7,adhibhutam,is,yajnah
BG_8_7,yajnah,is,sarvayajnabhimanini
BG_8_7,yajnah,is,visnvakhya
BG_8_7,yajnah,is,devaata
BG_8_7,yajnah,is,dehadhikarano
BG_8_7,yajnah,is,dehasamavayi
BG_8_7,tasmatsarvesu,kalesu,mamanusmara
BG_8_7,yudhya,ca,mayyarpitamanobuddhirmamevaisyasyasamsayah
BG_8_7,tasmatsarvesu,kalesu,mamanusmara
BG_8_7,yudhya,ca,yuddham
BG_8_7,yuddham,ca,svadharmam
BG_8_7,kuru,mayi,vasudeve
BG_8_7,manobuddhi,yasya,tava
BG_8_7,sa,tvam,mayi
BG_8_7,manobuddhih,san,mameva
BG_8_7,yathasmrtam,esyasi,agamisyasi
BG_8_7,asamsayah,na,samsayah
BG_8_7,vidyate,atra,vidyate
BG_8_8,abhyasayogayuktena,cetasa,nanyagamina
BG_8_8,abhyasayogayuktena,mayi,cittasamarpanavisayabhute
BG_8_8,ekasmin,tulyapratyayavrttilaksanah,vilaksanapratyayanantaritah
BG_8_8,abhyasah,sa,cabhyaso
BG_8_8,yogah,tena,yuktam
BG_8_8,tatraiva,vyaprtam,yoginah
BG_8_8,cetah,tena,cetasa
BG_8_8,cetasa,nanyagamina,na
BG_8_8,anyatra,visayantare,gantum
BG_8_8,sila,asyeti,nanyagami
BG_8_8,tena,nanyagamina,paramam
BG_8_8,niratisayam,purusam,divyam
BG_8_8,divyam,yati,gacchati
BG_8_8,he,partha,anucintayan
BG_8_8,sastracaryopadesam,anudhyayan,ityetat
BG_8_9,sarvasya,dhataramacintyarupamadityavarnam,tamasah
BG_8_9,parastat,tam,anucintayan
BG_8_9,sarvasya,jagatah,prasasitaram
BG_8_9,anoh,sukshmadapi,aniyamsam
BG_8_9,sukshmataram,anusmaret,anucintayet
BG_8_9,kascit,sarvasya,karmaphalajatasya
BG_8_9,dhataram,vidhataram,vicitrataya
BG_8_9,pranibhyo,vibhaktaram,acintyarupam
BG_8_9,na,rupam,niyatam
BG_8_9,vidyamanamapi,kenacit,cintayitum
BG_8_9,iti,acintyarupah,tam
BG_8_9,adityavarnam,adityasyeva,nityacaitanyaprakaso
BG_8_9,varno,yasya,tam
BG_8_9,tamasah,parastat,ajnanalaksanat
BG_8_9,mohandhakarat,param,anucintayan
BG_8_10,bhruvor,madhye,pranamavesya
BG_8_10,samya,ksa,tam
BG_8_10,param,purusamupaiti,divyam
BG_8_10,bhakti,yuktah,yogabalena
BG_8_10,yogabalena,caiva,yogasya
BG_8_10,yogasya,balam,yogabalam
BG_8_10,yogabalam,samadhijasamskarapracayajanitacittasthairyalaksanam,yogabalam
BG_8_10,tena,ca,yuktah
BG_8_10,ityarthah,purvam,hrdayapundarike
BG_8_10,vasikrtya,cittam,tatah
BG_8_10,urdhvagaminya,nadya,bhumijayakramena
BG_8_10,bhruvoh,madhye,pranam
BG_8_10,avesya,sthapayitva,samyak
BG_8_10,apramattah,san,sah
BG_8_10,evam,vidvan,yogi
BG_8_10,tam,param,parataram
BG_8_10,purusam,upaiti,pratipadyate
BG_8_10,divyam,dyotanatmakam,dyotanatmakam
BG_8_11,yadaksaram,vedavido,vadanti
BG_8_11,visanti,yadyatayah,vitaragah
BG_8_11,yadicchanto,brahmacaryam,caranti
BG_8_11,tatte,padam,sangrahena
BG_8_11,pravaksye,tava,sangrahena
BG_8_8,yat,aksaram,na
BG_8_8,ksaratiti,aksaram,avinasi
BG_8_8,vedavidah,vedarthajnah,vadanti
BG_8_8,tadva,etadaksaram,gargi
BG_8_8,brahmana,abhivadanti,br. u. 3 | 8 | 8
BG_8_8,sarvavisesanivartakatvena,abhivadanti,asthulamananu
BG_8_8,kinca,visanti,samyagdarsanapraptau
BG_8_8,satyam,yat,yatayah
BG_8_8,yatanasilah,samnyasinah,vitaragah
BG_8_8,vitah,vigatah,ragah
BG_8_8,yebhyah,te,vitaragah
BG_8_8,yacca,aksaramicchantah,jnatum
BG_8_8,tat,te,padam
BG_8_8,tava,sangrahena,sanksepah
BG_8_8,prakatayami,kathayisyami,tava
BG_8_2,sa,abhidhyayita,tadbhagavanmanusyesu
BG_8_2,sa,jayati,tena lokam
BG_8_2,tasmai,ovaca,etadvai
BG_8_2,tasmai,ovaca,etadvai
BG_8_2,yah,abhidhyayita,trimatrenomityetenaivaksarena param purusam
BG_8_2,sa,samabhirunniyate,brahmalokam
BG_8_2,sarve,yatpadamamananti,veda
BG_8_2,tapas,sarvani,ca
BG_8_2,yadicchanto,brahmacaryam,caranti
BG_8_2,tatte,padam,sangrahena
BG_8_2,parasya,brahmano,vacakarupena
BG_8_2,pratimavat,pratikarupena,va
BG_8_2,parabrahmapratipattisadhanatvena,mandamadhyamabuddhinam,vivaksitasya
BG_8_2,onkarasya,upasanam,kalantare
BG_8_2,muktiphalam,uktam,yat
BG_8_2,yadaksaram,vedavido,vadanti
BG_8_2,parasya,brahmanah,purvoktarupena
BG_8_2,pratipattyupayabhutasya,onkarasya,kalantaramuktiphalam
BG_8_2,upasanam,yogadharanasahitam,vaktavyam
BG_8_2,prasaktanuprasaktam,ca,yatkincit
BG_8_12,sarvadvarani,samyamya,manah
BG_8_12,hrdi,nirudhya,ca
BG_8_12,murdhnyadhayatmanah,pranamasthito,yogadharanam
BG_8_12,sarvadvarani,sarvani,ca
BG_8_12,tani,dvarani,ca
BG_8_12,tani,sarvani,samyamya
BG_8_12,manah,samyamanam,krtva
BG_8_12,hrdi,hrdayapundarike,nirudhya
BG_8_12,nispracaramapadya,tatra,vasikrtena
BG_8_12,manasa,hrdayat,urdhvagaminya
BG_8_12,urdhvamaruhya,murdhni,adhaya
BG_8_12,atmanah,pranam,asthitah
BG_8_12,pravrttah,yogadharanam,dharayitum
BG_8_13,omityekaksaram,brahma,vyaharanmamanusmaran
BG_8_13,yah,prayati,tyajandeham
BG_8_13,sa,yati,paramam gatim
BG_8_13,omit,ekaksaram,brahma
BG_8_13,brahmanah,abhidhanabhutam,onkaram
BG_8_13,tadarthabhutam,mam,isvaram
BG_8_13,tadarthabhutam,anusmaran,anucintayan
BG_8_13,yah,prayati,mriyate
BG_8_13,sah,tyajan,parityajan
BG_8_13,deham,prayanavisesanartham,dehatyagena
BG_8_13,prayanam,atmanah,na
BG_8_13,svarupanasenetyarthah,sah,evam
BG_8_13,yati,gacchati,paramam prakrstam gatim
BG_8_14,ananyacetah,smarati,mam
BG_8_14,tasyaham,sulabhah,partha
BG_8_14,yoginah,nityayuktasya,yoginah
BG_8_14,ananyacetah,na,anyavisaye
BG_8_14,yasya,so'yam,ananyacetah
BG_8_14,yogi,saratam,yah
BG_8_14,mam,paramesvaram,saratam
BG_8_14,satatam,nairantaryam,ucyate
BG_8_14,nityasah,dirghakalatvam,ucyate
BG_8_14,na,sanmasam,samvatsaram
BG_8_14,kim,tarhi,yavajjivam
BG_8_14,nairantaryena,yah,mam
BG_8_14,smaratityarthah,tasya,yoginah
BG_8_14,yoginah,sulabhah,sukhena
BG_8_14,labhyah,partha,yoginah
BG_8_14,yatah,evam,atah
BG_8_14,ananyacetah,san,mayi
BG_8_14,sada,samahitacittasya,yoginah
BG_8_14,bhavet,sada,samahitah
BG_8_15,mam,upetya,punarjanma
BG_8_15,napnuvanti,mahatmanah,samsiddhim
BG_8_15,paramam,gatah,prahitam
BG_8_15,mam,upetya,mam
BG_8_15,madbhavamapadya,punarjanma,punarutpattim
BG_8_15,napnuvanti,na,prapnuvanti
BG_8_15,kimvisistam,punarjanma,na
BG_8_15,tadvisesanamaha,duhkhalayam,duhkhanaam
BG_8_15,adhyatmikadinam,alayam,asrayam
BG_8_15,aliyante,yasmin,duhkhani
BG_8_15,duhkhalayam,janma,na
BG_8_15,kevalam,duhkhalayam,na
BG_8_15,anasvatam,anavasthitasvarupam,ca
BG_8_15,napnuvanti,idrsam,punarjanma
BG_8_15,mahatmanah,yatah,samsiddhim
BG_8_15,moksakhyam,paramam,prahitam
BG_8_15,ye,punah,mam
BG_8_15,na,prapnuvanti,te
BG_8_15,punah,avartante,ye
BG_8_16,a,brahmabhuvanallokah,punaravartino'rjuna
BG_8_16,mam,upetya,tu
BG_8_16,punarjanma,na,vidyate
BG_8_16,bhutani,bhavanti,bhuvanam
BG_8_16,brahmano,bhuvanam,brahmabhuvanam
BG_8_16,brahmaloka,ityarthah,brahmabhuvanam
BG_8_16,lokah,sarve,punaravartinah
BG_8_16,punaravartanasvabhavah,he,arjuna
BG_8_16,mama,ekam,upetya
BG_8_16,tu,kaunteya,punarjanma
BG_8_16,punarutpattih,na,vidyate
BG_8_17,sahasrayugaparyantam,aryadbrahmano,viduh
BG_8_17,ratrim,yugasahasrantam,te'horatravido
BG_8_17,janah,ke,vidurityaha
BG_8_18,avyaktadvyaktayah,sarvah,prabhavantyaharagame
BG_8_18,ratryagame,prailayante,tatraivavyaktasamjnake
BG_8_19,bhutagramah,sa,evayam
BG_8_19,bhutva,bhutva,prailayate
BG_8_19,ratryagame'vasah,partha,prabhavatyaharagame
BG_8_20,parastasmattu,bhavo'nyo'vyakto'vyaktatsanatanah,yah
BG_8_20,yah,sarvesu,bhutesu
BG_8_20,nasyatsu,na,vinasyati
BG_8_21,avyakto'ksara,ityuktastamahuh,paramam
BG_8_21,yam,prapya,na
BG_8_21,na,nivartante,taddhama
BG_8_21,taddhama,paramam,mama
BG_8_21,avyaktah aksarah,is referred to as,tameva aksarasamjnakam
BG_8_21,avyaktam bhavam,is considered,paramam prakrstam gatim
BG_8_21,dhama sthanam paramam prakrstam,is the supreme destination,mama
BG_8_21,Visnu,is the supreme abode,paramam padam
BG_8_22,purusah,is attainable through devotion,bhaktya
BG_8_22,purusah,is the source of all beings,sarvamidam tatam
BG_8_23,yoginah,attain liberation,anavrttim
BG_8_23,yoginah,are subject to rebirth,avrttim
BG_8_23,Bhagavan,will describe,tam kalam
BG_8_24,agnirjyotirahah,are associated with,suklah sanmasa uttarayanam
BG_8_24,brahma brahmavido janah,depart from the body,tatra prayatah
BG_8_25,dhumo ratristatha krsnah,are associated with,sanmasa daksinayanam
BG_8_25,yogi,depart from the body,tatra
BG_8_25,candramasam jyotih,is the result of,phalam
BG_8_26,suklakrsne,determine the path,gati
BG_8_26,jagatah,depart from the body,tam kalam
BG_8_26,suklakrsne,is,sukla
BG_8_26,suklakrsne,is,krsna
BG_8_26,sukla,illuminates,jnana
BG_8_26,krsna,is absence of,jnana
BG_8_26,suklakrsne,is the path,jagat
BG_8_26,jnana,has,karma
BG_8_26,jagat,does not have,all paths
BG_8_26,mate,desires,abhipret
BG_8_26,ekaya,goes to,sukla
BG_8_27,yogi,does not delude,partha
BG_8_27,yogi,knows,janan
BG_8_27,yogi,knows,samsara
BG_8_27,yogi,knows,moksha
BG_8_27,yogi,is not deluded,kascana
BG_8_27,yogi,should be,samatvam
BG_8_27,yogi,should be,samasito
BG_8_27,yogi,should be,bhava
BG_8_27,arjuna,should be,yogayukta
BG_8_28,vedes,has,punyaphalam
BG_8_28,yajnesu,has,punyaphalam
BG_8_28,tapahsu,has,punyaphalam
BG_8_28,danesu,has,punyaphalam
BG_8_28,yogi,knows,punyaphalam
BG_8_28,yogi,attains,param sthanam
BG_8_28,yogi,knows,saptaprasnanirnaya
BG_8_28,yogi,understands,artham
BG_8_28,yogi,practices,anusthaya
BG_8_28,yogi,attains,aisvaram sthanam
BG_8_28,yogi,attains,adham
BG_8_28,yogi,attains,karanam
BG_8_28,yogi,attains,brahma
BG_9_6,sarvani bhutani,upadharaya,matsthanity
BG_9_6,loke,sthita,akasasthitah
BG_9_6,vayu,gacchatiti,sarvatragah
BG_9_6,maya,sthitani,akasavat
BG_9_6,maya,asamslesenaiva,sthitani
BG_9_7,sarvabhutani,nikrstam,yanti
BG_9_7,sarvabhutani,visrjami,kalpadau
BG_9_7,sarvabhutani,utpadayami,purvavat
BG_9_8,prakrtim,vasat,svabhavavasat
BG_9_8,prakrti,vasikrtya,visrjami
BG_9_8,prakrti,jatam,bhutagramam
BG_9_8,bhutagramam,avasam,asvatantram
BG_9_8,bhutagramam,paravasikrtam,avidyadidosaih
BG_9_9,karmasu,udasinavat,asaktam
BG_9_9,karmasu,abhimanavarjitam,aham karomi
BG_9_9,karmasu,asambandhitve,karanamaha
BG_9_9,karmasu,asaktam,phalasangarahitam
BG_9_10,hetunanena,viparivartate,jagat
BG_9_129,maya,sarvato,drsikarmatvapatti
BG_9_129,maya,vyaktavyaktatmakam,viparivartate
BG_9_129,maya,sarvabhutadhivasah,sakshi
BG_9_129,maya,nirgunasca,eko devah
BG_9_129,maya,sarvabhutesu,gudhah
BG_9_129,maya,sarvavyapi,sarvabhutantma
BG_9_129,maya,karmadhyaksah,sarvabhutadhivasah
BG_9_129,hetuna,viparivartate,jagat
BG_9_129,hetuna,nimitta,adhyaksatvena
BG_9_129,hetuna,darsayanti,mantrah
BG_9_129,hetuna,darsitam,bhagavata
BG_9_129,hetuna,muhyanti,jantavah
BG_9_21,gatagatam,labhante,kamakamah
BG_9_21,te,visanti,svargalokam
BG_9_21,te,visanti,martyalokam
BG_9_21,te,bhuktva,svargalokam
BG_9_21,te,bhuktva,martyalokam
BG_9_21,te,labhante,gatagatam
BG_9_21,te,labhante,kamakamah
BG_9_21,te,labhante,gatagatameva
BG_9_21,te,labhante,na tu svatantryam
BG_9_21,te,labhante,itiyarthah
BG_9_22,yogaksemam,vahamyaham,nanu
BG_9_22,yogaksemam,vahatyeva,bhagavan
BG_9_22,yogaksemam,vahatyeva,satyam
BG_9_22,yogaksemam,ihante,anye
BG_9_22,yogaksemam,ihante,atmartham
BG_9_22,yogaksemam,ihante,svayamapi
BG_9_22,yogaksemam,ihante,na atmartham
BG_9_22,yogaksemam,ihante,na hi te
BG_9_22,yogaksemam,ihante,jivite
BG_9_22,yogaksemam,ihante,marane
BG_9_22,yogaksemam,ihante,atmanah
BG_9_22,yogaksemam,ihante,grddhim
BG_9_22,yogaksemam,ihante,kevalameva
BG_9_22,yogaksemam,ihante,bhagavaccharanah
BG_9_22,yogaksemam,vahatiti,bhagavaneva
BG_9_22,yogaksemam,vahatiti,tesam
BG_9_23,yajantyavidhipurvakam,yajante,ye
BG_9_23,yajantyavidhipurvakam,pujayanti,ye
BG_9_23,yajantyavidhipurvakam,shraddhaya,ye
BG_9_23,yajantyavidhipurvakam,astikyabuddhya,ye
BG_9_23,yajantyavidhipurvakam,anvitah,ye
BG_9_23,yajantyavidhipurvakam,anugatah,ye
BG_9_23,yajantyavidhipurvakam,yajanti,mameva
BG_9_23,yajantyavidhipurvakam,yajante,avidhipurvakam
BG_9_23,yajantyavidhipurvakam,yajante,avidhih
BG_9_23,yajantyavidhipurvakam,yajante,ajnanam
BG_9_23,yajantyavidhipurvakam,yajante,tatpurvakam
BG_9_23,yajantyavidhipurvakam,yajante,itiyarthah
BG_9_24,tattvenatascyavanti,te,te
BG_9_24,tattvenatascyavanti,te,sarvayajnanam
BG_9_24,tattvenatascyavanti,te,srautanam
BG_9_24,tattvenatascyavanti,te,smartanam
BG_9_24,tattvenatascyavanti,te,sarvesam
BG_9_24,tattvenatascyavanti,te,yajnanam
BG_9_24,tattvenatascyavanti,te,devatatmatvena
BG_9_24,tattvenatascyavanti,te,bhokta
BG_9_24,tattvenatascyavanti,te,prabhuh
BG_9_24,tattvenatascyavanti,te,matsvamiko
BG_9_24,tattvenatascyavanti,te,hi
BG_9_24,tattvenatascyavanti,te,yajnah
BG_9_24,tattvenatascyavanti,te,adhiyajno
BG_9_24,tattvenatascyavanti,te,itihi
BG_9_24,tattvenatascyavanti,te,uktam
BG_9_24,tattvenatascyavanti,te,tatha
BG_9_24,tattvenatascyavanti,te,na
BG_9_24,tattvenatascyavanti,te,tu
BG_9_24,tattvenatascyavanti,te,mam
BG_9_24,tattvenatascyavanti,te,abhijananti
BG_9_24,tattvenatascyavanti,te,tattvena
BG_9_24,tattvenatascyavanti,te,yathavat
BG_9_24,tattvenatascyavanti,te,atasca
BG_9_24,tattvenatascyavanti,te,avidhipurvakam
BG_9_24,tattvenatascyavanti,te,istva
BG_9_24,tattvenatascyavanti,te,yagaphalat
BG_9_24,tattvenatascyavanti,te,cyavanti
BG_9_24,tattvenatascyavanti,te,pracyavante
BG_9_25,bhutani,yanti,bhutejya
BG_9_25,yanti,gacchanti,devavratah
BG_9_25,yanti,devas,devavratah
BG_9_25,yanti,vratam,devavratah
BG_9_25,yanti,niyamo,devavratah
BG_9_25,yanti,bhaktisca,devavratah
BG_9_25,yanti,te,devan
BG_9_25,yanti,pitrn,pitrn
BG_9_25,yanti,agnisvattadin,pitrn
BG_9_25,yanti,pitrvratah,pitrn
BG_9_25,yanti,sraddhadikriyaparah,pitrbhaktah
BG_9_25,yanti,bhutani,vinayakamatrganacaturbhaginyadini
BG_9_25,yanti,bhutejyah,bhutanam
BG_9_25,yanti,pujakah,bhutejyah
BG_9_25,yanti,madyajinah,madyajanasilah
BG_9_25,yanti,vaisnavah,mameva
BG_9_25,yanti,samane,api
BG_9_25,yanti,mameva,na
BG_9_25,yanti,ajnanat,tena
BG_9_25,yanti,alpaphalabhajah,bhavanti
BG_9_25,yanti,itiyarthah,te
BG_9_26,I,accept,offerings made with devotion
BG_9_26,I,accept,patram puspam phalam toyam udakam
BG_9_26,I,accept,offerings made with devotion
BG_9_27,You,should offer,what you have obtained
BG_9_27,You,should offer,what you have eaten
BG_9_27,You,should offer,what you have sacrificed
BG_9_27,You,should offer,what you have given to Brahmins and others
BG_9_27,You,should offer,what you have performed as penance
BG_9_28,You,will be liberated from,karmic bonds
BG_9_28,You,will attain,liberation in this very life
BG_9_29,I,am,equally present in all beings
BG_9_29,I,do not have,hatred or partiality
BG_9_29,I,do not take away,good or bad results from anyone
BG_9_29,I,do not favor,anyone
BG_9_29,I,do not have,hatred in them
BG_9_30,Even a sinful person,should be considered, virtuous if he is devoted to me alone
BG_9_30,Such a person,should be understood,to be perfectly situated
BG_9_31,na me bhaktah,pranasyati,pranasyati
BG_9_31,ksipram sighram,bhavati,dharmatma dharmacittah eva
